timestamp,price,quantity,side,trade_id
1640995200000000000,49994.58981626,41.51867058,SELL,0
1640995200001000000,49994.11641353,17.52551774,SELL,1
1640995200002000000,49992.29363700,89.43013338,BUY,2
1640995200003000000,50001.03289480,84.42564836,BUY,3
1640995200004000000,49998.18931374,51.17179173,SELL,4
1640995200005000000,49999.98454526,51.17827570,BUY,5
1640995200006000000,50005.04143750,44.55724047,BUY,6
1640995200007000000,49997.39809463,25.77056359,SELL,7
1640995200008000000,49996.80813959,35.00337745,SELL,8
1640995200009000000,49989.95622823,89.70101030,BUY,9
1640995200010000000,49991.35867009,49.85606268,SELL,10
1640995200011000000,49992.30524035,90.60290179,SELL,11
1640995200012000000,49992.98881689,22.58874048,SELL,12
1640995200013000000,49993.29010413,58.81242236,SELL,13
1640995200014000000,49988.73936061,78.32803394,SELL,14
1640995200015000000,49994.52368062,22.04884938,BUY,15
1640995200016000000,49990.42943057,31.07043131,BUY,16
1640995200017000000,49995.08676770,51.22818259,BUY,17
1640995200018000000,50001.36114372,66.54776275,BUY,18
1640995200019000000,50005.16703358,35.20689569,SELL,19
1640995200020000000,50002.86463738,76.81176368,SELL,20
1640995200021000000,50008.47156903,30.15239829,SELL,21
1640995200022000000,50012.33548835,25.02840324,SELL,22
1640995200023000000,50008.93023594,34.54610998,BUY,23
1640995200024000000,50018.04848544,66.23683194,BUY,24
1640995200025000000,50018.82912841,74.88927383,BUY,25
1640995200026000000,50021.34934784,33.56742292,BUY,26
1640995200027000000,50029.74984816,74.61903654,SELL,27
1640995200028000000,50026.76732271,71.43374549,SELL,28
1640995200029000000,50022.96523170,48.42893599,BUY,29
1640995200030000000,50027.86687858,35.73227767,BUY,30
1640995200031000000,50019.96002195,12.96102431,SELL,31
1640995200032000000,50016.52294672,45.44319692,SELL,32
1640995200033000000,50011.97092851,92.43442696,BUY,33
1640995200034000000,49014.43408477,49.41694819,BUY,34
1640995200035000000,49011.94031958,73.75469709,BUY,35
1640995200036000000,49017.10900524,47.37657657,BUY,36
1640995200037000000,49016.33580833,105.86000723,SELL,37
1640995200038000000,49013.29418530,10.07206009,SELL,38
1640995200039000000,49017.25760327,60.79222266,BUY,39
1640995200040000000,49021.01097649,47.91658417,BUY,40
1640995200041000000,49016.64193796,101.16369063,BUY,41
1640995200042000000,49010.11560645,105.09090970,BUY,42
1640995200043000000,49009.48243458,80.53702824,BUY,43
1640995200044000000,49015.59714455,63.93108225,BUY,44
1640995200045000000,49017.57346318,41.89183814,SELL,45
1640995200046000000,49012.02031448,76.82924178,SELL,46
1640995200047000000,49005.11515707,32.01233901,BUY,47
1640995200048000000,48992.53448200,51.16154535,BUY,48
1640995200049000000,48990.64385925,12.50394943,BUY,49
1640995200050000000,48984.33456916,101.76176428,SELL,50
1640995200051000000,48990.71698966,69.21301340,BUY,51
