timestamp,price,quantity,side,trade_id
1736139659999000000,99482.62,5.025220,BUY,6060
1736139719999000000,99436.91,7.784600,SELL,6061
1736139779999000000,99415.80,4.557660,SELL,6062
1736139839999000000,99414.80,4.836840,SELL,6063
1736139899999000000,99428.40,2.435140,BUY,6064
1736139959999000000,99511.00,16.363770,BUY,6065
1736140019999000000,99540.01,45.279890,BUY,6066
1736140079999000000,99599.99,6.802680,BUY,6067
1736140139999000000,99576.37,14.180350,SELL,6068
1736140199999000000,99552.92,13.022130,SELL,6069
1736140259999000000,99552.36,9.588000,SELL,6070
1736140319999000000,99516.04,9.501690,SELL,6071
1736140379999000000,99456.50,7.742050,SELL,6072
1736140439999000000,99425.45,3.315170,SELL,6073
1736140499999000000,99413.40,7.051320,SELL,6074
1736140559999000000,99483.01,6.765750,BUY,6075
1736140619999000000,99581.91,24.567240,BUY,6076
1736140679999000000,99553.59,8.889880,SELL,6077
1736140739999000000,99530.95,3.694520,SELL,6078
1736140799999000000,99507.08,8.920440,SELL,6079
1736140859999000000,99513.31,33.027480,BUY,6080
1736140919999000000,99558.51,13.425350,BUY,6081
1736140979999000000,99597.99,2.450170,BUY,6082
1736141039999000000,99641.76,18.912110,BUY,6083
1736141099999000000,99665.90,9.224140,BUY,6084
1736141159999000000,99642.81,14.160250,SELL,6085
1736141219999000000,99623.83,10.063860,SELL,6086
1736141279999000000,99620.95,6.726130,SELL,6087
1736141339999000000,99644.43,8.814160,BUY,6088
1736141399999000000,99660.12,4.901670,BUY,6089
1736141459999000000,99747.00,48.805550,BUY,6090
1736141519999000000,99729.17,13.828800,SELL,6091
1736141579999000000,99727.95,13.409160,SELL,6092
1736141639999000000,99746.64,19.797270,BUY,6093
1736141699999000000,99810.15,49.280110,BUY,6094
1736141759999000000,99814.29,9.176350,BUY,6095
1736141819999000000,99807.92,13.780140,SELL,6096
1736141879999000000,99778.42,12.067610,SELL,6097
1736141939999000000,99764.00,14.095480,SELL,6098
1736141999999000000,99726.77,8.934650,SELL,6099
1736142059999000000,99751.00,21.472030,BUY,6100
1736142119999000000,99763.00,4.889300,BUY,6101
1736142179999000000,99728.39,7.832960,SELL,6102
1736142239999000000,99679.86,23.240480,SELL,6103
1736142299999000000,99729.70,52.060160,BUY,6104
1736142359999000000,99704.47,5.357590,SELL,6105
1736142419999000000,99791.56,18.450640,BUY,6106
1736142479999000000,99885.65,87.286100,BUY,6107
1736142539999000000,99855.19,33.143570,SELL,6108
1736142599999000000,99777.84,22.115020,SELL,6109
1736142659999000000,99786.30,6.963370,BUY,6110
1736142719999000000,99765.73,5.846610,SELL,6111
1736142779999000000,99705.42,12.970300,SELL,6112
1736142839999000000,99738.70,7.502650,BUY,6113
1736142899999000000,99744.61,1.967810,BUY,6114
1736142959999000000,99727.28,4.113600,SELL,6115
1736143019999000000,99700.00,16.497950,SELL,6116
1736143079999000000,99575.68,17.859790,SELL,6117
1736143139999000000,99576.31,45.095390,BUY,6118
1736143199999000000,99600.00,9.510060,BUY,6119
1736143259999000000,99614.56,9.160630,BUY,6120
1736143319999000000,99642.08,3.778040,BUY,6121
1736143379999000000,99685.37,6.086200,BUY,6122
1736143439999000000,99700.00,20.292410,BUY,6123
1736143499999000000,99663.62,18.096310,SELL,6124
1736143559999000000,99664.62,6.422370,BUY,6125
1736143619999000000,99642.34,11.641340,SELL,6126
1736143679999000000,99570.00,9.001590,SELL,6127
1736143739999000000,99535.45,8.291920,SELL,6128
1736143799999000000,99545.74,15.767140,BUY,6129
1736143859999000000,99612.00,7.387930,BUY,6130
1736143919999000000,99595.38,5.441710,SELL,6131
1736143979999000000,99517.27,7.653220,SELL,6132
1736144039999000000,99501.78,9.855940,SELL,6133
1736144099999000000,99521.44,6.913530,BUY,6134
1736144159999000000,99612.43,19.566160,BUY,6135
1736144219999000000,99495.35,77.104660,SELL,6136
1736144279999000000,99458.58,13.991920,SELL,6137
1736144339999000000,99436.74,16.100750,SELL,6138
1736144399999000000,99432.78,6.490180,SELL,6139
1736144459999000000,99486.23,12.301680,BUY,6140
1736144519999000000,99528.00,7.410210,BUY,6141
1736144579999000000,99492.15,3.572440,SELL,6142
1736144639999000000,99498.43,3.939190,BUY,6143
1736144699999000000,99511.06,7.176570,BUY,6144
1736144759999000000,99561.14,4.418500,BUY,6145
1736144819999000000,99619.90,75.861500,BUY,6146
1736144879999000000,99551.52,5.011490,SELL,6147
