timestamp,price,quantity,side,trade_id
1735776059999000000,94627.53,5.109670,BUY,0
1735776119999000000,94597.85,4.561980,SELL,1
1735776179999000000,94557.86,19.732030,SELL,2
1735776239999000000,94538.18,7.769430,SELL,3
1735776299999000000,94472.98,39.397760,SELL,4
1735776359999000000,94517.32,12.898630,BUY,5
1735776419999000000,94552.56,6.362160,BUY,6
1735776479999000000,94525.15,10.427400,SELL,7
1735776539999000000,94586.60,5.691000,BUY,8
1735776599999000000,94564.01,4.783160,SELL,9
1735776659999000000,94544.00,5.030010,SELL,10
1735776719999000000,94483.24,3.005180,SELL,11
1735776779999000000,94469.71,4.674630,SELL,12
1735776839999000000,94522.92,9.975600,BUY,13
1735776899999000000,94530.31,7.102560,BUY,14
1735776959999000000,94590.89,5.368500,BUY,15
1735777019999000000,94493.56,7.006280,SELL,16
1735777079999000000,94457.23,14.973990,SELL,17
1735777139999000000,94505.38,15.064280,BUY,18
1735777199999000000,94468.08,6.707040,SELL,19
1735777259999000000,94523.52,13.210850,BUY,20
1735777319999000000,94506.06,5.017510,SELL,21
1735777379999000000,94525.55,15.581640,BUY,22
1735777439999000000,94670.32,24.290090,BUY,23
1735777499999000000,94852.07,29.439670,BUY,24
1735777559999000000,95000.00,40.996830,BUY,25
1735777619999000000,95050.08,57.625190,BUY,26
1735777679999000000,95036.01,61.608390,SELL,27
1735777739999000000,94924.24,29.758890,SELL,28
1735777799999000000,94928.71,26.406640,BUY,29
1735777859999000000,94819.38,22.473980,SELL,30
1735777919999000000,94825.46,14.408900,BUY,31
1735777979999000000,94949.63,24.696040,BUY,32
1735778039999000000,95025.33,61.915840,BUY,33
1735778099999000000,95045.46,18.601610,BUY,34
1735778159999000000,95055.21,53.501770,BUY,35
1735778219999000000,94998.27,29.251510,SELL,36
1735778279999000000,95071.99,18.730000,BUY,37
1735778339999000000,95091.09,18.087400,BUY,38
1735778399999000000,95111.52,29.970350,BUY,39
1735778459999000000,95083.89,16.950190,SELL,40
1735778519999000000,95123.66,19.243980,BUY,41
1735778579999000000,95093.51,17.277190,SELL,42
1735778639999000000,95106.15,26.256120,BUY,43
1735778699999000000,95105.00,12.619390,SELL,44
1735778759999000000,95044.45,14.295610,SELL,45
1735778819999000000,95284.06,63.312870,BUY,46
1735778879999000000,95268.57,41.587940,SELL,47
1735778939999000000,95339.50,36.844630,BUY,48
1735778999999000000,95320.20,15.191810,SELL,49
1735779059999000000,95295.64,27.957440,SELL,50
1735779119999000000,95336.31,10.941440,BUY,51
1735779179999000000,95272.00,12.688250,SELL,52
1735779239999000000,95271.99,14.112460,SELL,53
1735779299999000000,95266.70,11.899480,SELL,54
1735779359999000000,95207.29,15.152050,SELL,55
1735779419999000000,95186.27,8.994490,SELL,56
1735779479999000000,95112.85,8.481140,SELL,57
1735779539999000000,95085.41,9.619740,SELL,58
1735779599999000000,95128.59,7.125120,BUY,59
1735779659999000000,95123.01,15.577670,SELL,60
1735779719999000000,95344.70,251.300820,BUY,61
