timestamp,price,quantity,side,trade_id
1736226059999000000,101620.01,6.917930,SELL,7500
1736226119999000000,101601.17,5.139780,SELL,7501
1736226179999000000,101623.99,6.914100,BUY,7502
1736226239999000000,101697.60,6.866640,BUY,7503
1736226299999000000,101737.24,2.211340,BUY,7504
1736226359999000000,101754.24,5.807440,BUY,7505
1736226419999000000,101754.25,6.659960,BUY,7506
1736226479999000000,101754.25,0.678570,BUY,7507
1736226539999000000,101754.25,0.982130,BUY,7508
1736226599999000000,101774.30,11.903660,BUY,7509
1736226659999000000,101752.24,5.272920,SELL,7510
1736226719999000000,101752.24,4.066040,BUY,7511
1736226779999000000,101752.23,0.777340,BUY,7512
1736226839999000000,101741.79,18.936200,SELL,7513
1736226899999000000,101704.53,5.560690,SELL,7514
1736226959999000000,101719.85,2.307600,BUY,7515
1736227019999000000,101719.86,5.102070,BUY,7516
1736227079999000000,101725.77,2.018360,BUY,7517
1736227139999000000,101741.78,1.663620,BUY,7518
1736227199999000000,101786.07,9.593470,BUY,7519
1736227259999000000,101699.88,15.006830,SELL,7520
1736227319999000000,101692.01,8.964680,SELL,7521
1736227379999000000,101705.57,3.207560,BUY,7522
1736227439999000000,101647.30,7.536350,SELL,7523
1736227499999000000,101631.25,11.895990,SELL,7524
1736227559999000000,101639.89,4.341420,BUY,7525
1736227619999000000,101643.82,1.905710,BUY,7526
1736227679999000000,101653.76,2.407780,BUY,7527
1736227739999000000,101683.10,3.039490,BUY,7528
1736227799999000000,101718.53,8.986510,BUY,7529
1736227859999000000,101710.16,8.161640,SELL,7530
1736227919999000000,101707.55,6.828380,SELL,7531
1736227979999000000,101707.55,5.149980,BUY,7532
1736228039999000000,101696.74,7.381220,SELL,7533
1736228099999000000,101739.99,6.252680,BUY,7534
1736228159999000000,101723.04,12.378690,SELL,7535
1736228219999000000,101732.57,6.708990,BUY,7536
1736228279999000000,101654.17,14.999950,SELL,7537
1736228339999000000,101672.76,4.783840,BUY,7538
1736228399999000000,101670.22,3.000670,SELL,7539
1736228459999000000,101673.01,3.834380,BUY,7540
1736228519999000000,101690.24,3.792900,BUY,7541
1736228579999000000,101665.28,3.289420,SELL,7542
1736228639999000000,101640.58,7.254880,SELL,7543
1736228699999000000,101642.35,3.100400,BUY,7544
1736228759999000000,101634.76,0.969550,SELL,7545
1736228819999000000,101675.67,2.564140,BUY,7546
1736228879999000000,101692.64,7.020900,BUY,7547
1736228939999000000,101715.98,18.586500,BUY,7548
1736228999999000000,101716.00,1.948150,BUY,7549
1736229059999000000,101715.00,1.030210,SELL,7550
1736229119999000000,101727.35,8.625320,BUY,7551
1736229179999000000,101723.87,5.385870,SELL,7552
1736229239999000000,101720.14,2.568710,SELL,7553
1736229299999000000,101745.15,3.454530,BUY,7554
1736229359999000000,101742.37,1.155800,SELL,7555
1736229419999000000,101742.37,0.651810,BUY,7556
1736229479999000000,101742.38,4.603440,BUY,7557
1736229539999000000,101743.46,8.353500,BUY,7558
1736229599999000000,101743.47,1.079660,BUY,7559
1736229659999000000,101721.60,4.319950,SELL,7560
1736229719999000000,101710.26,5.346500,SELL,7561
1736229779999000000,101681.00,20.941810,SELL,7562
1736229839999000000,101680.96,7.329120,SELL,7563
1736229899999000000,101677.34,2.509300,SELL,7564
1736229959999000000,101652.71,8.582190,SELL,7565
1736230019999000000,101655.07,1.098490,BUY,7566
1736230079999000000,101681.12,22.816800,BUY,7567
1736230139999000000,101693.35,3.077260,BUY,7568
1736230199999000000,101691.77,2.353860,SELL,7569
1736230259999000000,101691.78,0.524140,BUY,7570
1736230319999000000,101652.26,3.312960,SELL,7571
1736230379999000000,101652.25,1.152400,SELL,7572
1736230439999000000,101687.80,5.181740,BUY,7573
1736230499999000000,101738.95,6.218810,BUY,7574
1736230559999000000,101818.01,7.046490,BUY,7575
1736230619999000000,101865.00,4.507670,BUY,7576
1736230679999000000,101842.86,6.391050,SELL,7577
1736230739999000000,101837.68,0.927540,SELL,7578
1736230799999000000,101829.00,2.056170,SELL,7579
1736230859999000000,101871.79,10.146720,BUY,7580
1736230919999000000,101885.94,1.456110,BUY,7581
1736230979999000000,101878.46,3.045630,SELL,7582
1736231039999000000,101878.47,2.364090,BUY,7583
1736231099999000000,101878.47,1.017490,BUY,7584
1736231159999000000,101894.47,3.829890,BUY,7585
1736231219999000000,101882.09,17.138240,SELL,7586
1736231279999000000,101876.36,8.824880,SELL,7587
