timestamp,price,quantity,side,trade_id
1735966859999000000,98001.00,2.394570,BUY,3180
1735966919999000000,98005.07,2.728310,BUY,3181
1735966979999000000,98025.65,7.074650,BUY,3182
1735967039999000000,98025.65,0.654780,SELL,3183
1735967099999000000,98003.74,2.170160,SELL,3184
1735967159999000000,97988.76,2.047650,SELL,3185
1735967219999000000,98020.00,3.834380,BUY,3186
1735967279999000000,98012.29,5.880230,SELL,3187
1735967339999000000,98031.99,3.626720,BUY,3188
1735967399999000000,98033.48,7.171130,BUY,3189
1735967459999000000,98016.00,2.165700,SELL,3190
1735967519999000000,98010.66,0.924490,SELL,3191
1735967579999000000,98024.00,2.548340,BUY,3192
1735967639999000000,98023.99,0.876860,SELL,3193
1735967699999000000,98034.37,1.746700,BUY,3194
1735967759999000000,98041.89,0.992800,BUY,3195
1735967819999000000,98075.19,4.753720,BUY,3196
1735967879999000000,98075.19,1.579280,BUY,3197
1735967939999000000,98075.19,0.380940,BUY,3198
1735967999999000000,98092.63,9.241550,BUY,3199
1735968059999000000,98099.98,3.126010,BUY,3200
1735968119999000000,98111.44,4.238300,BUY,3201
1735968179999000000,98154.07,12.806820,BUY,3202
1735968239999000000,98117.12,3.248400,SELL,3203
1735968299999000000,98128.57,5.656210,BUY,3204
1735968359999000000,98157.83,5.902560,BUY,3205
1735968419999000000,98164.75,2.806740,BUY,3206
1735968479999000000,98138.60,2.423190,SELL,3207
1735968539999000000,98143.45,3.384020,BUY,3208
1735968599999000000,98143.44,2.483560,BUY,3209
1735968659999000000,98129.00,2.857020,SELL,3210
1735968719999000000,98159.34,6.873520,BUY,3211
1735968779999000000,98180.00,5.358580,BUY,3212
1735968839999000000,98159.08,2.457420,SELL,3213
1735968899999000000,98159.08,3.090090,SELL,3214
1735968959999000000,98173.98,3.086530,BUY,3215
1735969019999000000,98156.96,2.790190,SELL,3216
1735969079999000000,98156.96,2.290770,BUY,3217
1735969139999000000,98132.00,4.120510,SELL,3218
1735969199999000000,98132.00,1.378830,SELL,3219
1735969259999000000,98186.69,15.017260,BUY,3220
1735969319999000000,98186.69,1.021070,BUY,3221
1735969379999000000,98186.69,0.867560,BUY,3222
1735969439999000000,98196.50,1.931290,BUY,3223
1735969499999000000,98186.51,2.426330,SELL,3224
1735969559999000000,98171.22,1.544020,SELL,3225
1735969619999000000,98167.25,0.887100,SELL,3226
1735969679999000000,98167.25,1.155950,SELL,3227
1735969739999000000,98167.25,3.597010,BUY,3228
1735969799999000000,98167.26,0.990490,BUY,3229
1735969859999000000,98164.00,4.680050,SELL,3230
1735969919999000000,98156.95,5.826360,SELL,3231
1735969979999000000,98074.38,27.247110,SELL,3232
1735970039999000000,98121.21,14.469490,BUY,3233
1735970099999000000,98102.00,6.846590,SELL,3234
1735970159999000000,98091.96,1.707760,SELL,3235
1735970219999000000,98142.24,9.377810,BUY,3236
1735970279999000000,98132.75,2.399050,SELL,3237
1735970339999000000,98132.75,4.100460,SELL,3238
1735970399999000000,98126.21,0.712880,SELL,3239
1735970459999000000,98130.20,1.562440,BUY,3240
1735970519999000000,98113.68,2.384230,SELL,3241
1735970579999000000,98090.88,3.523710,SELL,3242
1735970639999000000,98101.73,3.846710,BUY,3243
1735970699999000000,98101.73,5.701290,BUY,3244
1735970759999000000,98073.52,3.705050,SELL,3245
1735970819999000000,98135.98,7.620460,BUY,3246
1735970879999000000,98123.84,3.212810,SELL,3247
1735970939999000000,98122.96,1.260100,SELL,3248
1735970999999000000,98098.96,6.690190,SELL,3249
1735971059999000000,98127.93,9.045290,BUY,3250
1735971119999000000,98101.74,6.203470,SELL,3251
1735971179999000000,98092.01,2.533150,SELL,3252
1735971239999000000,98088.01,1.085150,SELL,3253
1735971299999000000,98063.32,4.682040,SELL,3254
1735971359999000000,98056.01,1.189250,SELL,3255
