timestamp,price,quantity,side,trade_id
1736312459999000000,96300.79,19.645510,BUY,8940
1736312519999000000,96232.76,12.578380,SELL,8941
1736312579999000000,96334.08,12.548590,BUY,8942
1736312639999000000,96319.30,21.194230,SELL,8943
1736312699999000000,96266.54,7.047060,SELL,8944
1736312759999000000,96169.59,12.874260,SELL,8945
1736312819999000000,96107.02,23.148140,SELL,8946
1736312879999000000,96135.35,11.974870,BUY,8947
1736312939999000000,96123.28,12.795550,SELL,8948
1736312999999000000,96140.61,11.441370,BUY,8949
1736313059999000000,96185.24,12.828690,BUY,8950
1736313119999000000,96211.97,13.129850,BUY,8951
1736313179999000000,96242.42,3.628630,BUY,8952
1736313239999000000,96267.36,4.470110,BUY,8953
1736313299999000000,96327.05,8.814430,BUY,8954
1736313359999000000,96399.79,39.285710,BUY,8955
1736313419999000000,96376.65,33.827880,SELL,8956
1736313479999000000,96457.65,48.811840,BUY,8957
1736313539999000000,96441.88,10.657730,SELL,8958
1736313599999000000,96508.48,18.567160,BUY,8959
1736313659999000000,96445.64,15.855260,SELL,8960
1736313719999000000,96482.20,8.657790,BUY,8961
1736313779999000000,96491.98,7.968270,BUY,8962
1736313839999000000,96493.51,6.420080,BUY,8963
1736313899999000000,96487.99,6.383030,SELL,8964
1736313959999000000,96549.72,8.369920,BUY,8965
1736314019999000000,96589.83,6.161080,BUY,8966
1736314079999000000,96553.03,7.884100,SELL,8967
1736314139999000000,96631.84,18.321390,BUY,8968
1736314199999000000,96620.89,6.988300,SELL,8969
1736314259999000000,96643.95,12.707830,BUY,8970
1736314319999000000,96575.11,8.592230,SELL,8971
1736314379999000000,96574.40,4.831300,SELL,8972
1736314439999000000,96597.88,4.639450,BUY,8973
1736314499999000000,96593.16,25.998450,SELL,8974
1736314559999000000,96548.67,8.104100,SELL,8975
1736314619999000000,96555.09,5.187600,BUY,8976
1736314679999000000,96575.19,7.202990,BUY,8977
1736314739999000000,96564.11,3.756510,SELL,8978
1736314799999000000,96568.24,6.619860,BUY,8979
1736314859999000000,96595.73,5.266120,BUY,8980
1736314919999000000,96617.20,5.297670,BUY,8981
1736314979999000000,96635.22,5.473870,BUY,8982
1736315039999000000,96593.18,8.345790,SELL,8983
1736315099999000000,96582.55,3.154570,SELL,8984
1736315159999000000,96589.14,13.850380,BUY,8985
1736315219999000000,96576.01,11.373510,SELL,8986
1736315279999000000,96604.20,10.423500,BUY,8987
1736315339999000000,96609.31,21.925380,BUY,8988
1736315399999000000,96600.01,11.031220,SELL,8989
1736315459999000000,96554.52,15.206550,SELL,8990
1736315519999000000,96472.80,26.192710,SELL,8991
1736315579999000000,96444.15,5.278650,SELL,8992
1736315639999000000,96432.85,4.535200,SELL,8993
1736315699999000000,96447.65,3.473680,BUY,8994
1736315759999000000,96413.62,10.011580,SELL,8995
1736315819999000000,96520.00,9.994820,BUY,8996
1736315879999000000,96523.78,6.173630,BUY,8997
1736315939999000000,96496.01,2.367170,SELL,8998
1736315999999000000,96492.01,6.565130,SELL,8999
1736316059999000000,96536.00,15.229290,BUY,9000
1736316119999000000,96506.60,11.484960,SELL,9001
1736316179999000000,96561.19,14.264550,BUY,9002
1736316239999000000,96618.28,14.977000,BUY,9003
1736316299999000000,96619.15,1.926290,BUY,9004
1736316359999000000,96614.90,10.286680,SELL,9005
1736316419999000000,96550.68,6.543680,SELL,9006
