timestamp,price,quantity,side,trade_id
1735794059999000000,95556.56,20.483660,SELL,300
1735794119999000000,95600.54,10.227490,BUY,301
1735794179999000000,95537.94,5.894300,SELL,302
1735794239999000000,95560.60,7.686550,BUY,303
1735794299999000000,95524.74,4.366120,SELL,304
1735794359999000000,95459.18,31.665810,SELL,305
1735794419999000000,95481.12,13.280060,BUY,306
1735794479999000000,95472.48,12.153450,SELL,307
1735794539999000000,95473.55,17.841330,BUY,308
1735794599999000000,95483.11,5.639900,BUY,309
1735794659999000000,95548.78,10.647670,BUY,310
1735794719999000000,95487.30,6.910860,SELL,311
1735794779999000000,95480.80,5.498190,SELL,312
1735794839999000000,95480.81,3.987230,BUY,313
1735794899999000000,95470.01,8.462270,SELL,314
1735794959999000000,95430.82,9.841910,SELL,315
1735795019999000000,95395.21,7.657270,SELL,316
1735795079999000000,95470.11,10.418320,BUY,317
1735795139999000000,95514.53,23.076650,BUY,318
1735795199999000000,95588.50,20.824720,BUY,319
1735795259999000000,95618.98,91.061890,BUY,320
1735795319999000000,95595.96,6.235100,SELL,321
1735795379999000000,95631.62,4.707120,BUY,322
1735795439999000000,95661.92,9.702340,BUY,323
1735795499999000000,95617.08,9.481260,SELL,324
1735795559999000000,95689.99,32.893620,BUY,325
1735795619999000000,95779.99,51.008730,BUY,326
1735795679999000000,95797.15,12.515210,BUY,327
1735795739999000000,95756.81,57.332080,SELL,328
1735795799999000000,95760.99,2.658340,BUY,329
1735795859999000000,95740.00,6.738490,SELL,330
1735795919999000000,95706.22,5.779680,SELL,331
1735795979999000000,95739.34,4.000800,BUY,332
1735796039999000000,95712.94,1.626320,SELL,333
1735796099999000000,95702.00,3.318990,SELL,334
1735796159999000000,95748.88,4.280670,BUY,335
1735796219999000000,95712.13,11.025570,SELL,336
1735796279999000000,95732.86,6.196800,BUY,337
1735796339999000000,95746.70,2.070260,BUY,338
1735796399999000000,95742.43,4.607440,SELL,339
1735796459999000000,95740.00,3.536560,SELL,340
1735796519999000000,95736.98,2.946770,SELL,341
1735796579999000000,95716.00,3.202820,SELL,342
1735796639999000000,95770.12,4.746130,BUY,343
1735796699999000000,95772.72,1.446510,BUY,344
1735796759999000000,95733.55,3.552600,SELL,345
1735796819999000000,95749.95,5.106570,BUY,346
1735796879999000000,95732.98,3.266770,SELL,347
1735796939999000000,95700.00,3.645060,SELL,348
1735796999999000000,95695.99,6.371430,SELL,349
1735797059999000000,95659.80,5.540900,SELL,350
1735797119999000000,95586.34,5.529820,SELL,351
1735797179999000000,95547.98,49.991750,SELL,352
1735797239999000000,95662.83,8.619710,BUY,353
1735797299999000000,95644.36,2.732660,SELL,354
1735797359999000000,95619.29,4.286790,SELL,355
1735797419999000000,95583.33,10.304620,SELL,356
1735797479999000000,95561.06,3.944450,SELL,357
1735797539999000000,95573.91,5.406630,BUY,358
1735797599999000000,95596.48,4.134190,BUY,359
1735797659999000000,95590.24,13.791310,SELL,360
1735797719999000000,95590.79,9.071800,BUY,361
1735797779999000000,95633.82,5.247520,BUY,362
1735797839999000000,95677.08,4.686450,BUY,363
1735797899999000000,95668.01,6.505390,SELL,364
1735797959999000000,95685.47,5.294800,BUY,365
1735798019999000000,95656.31,4.449830,SELL,366
1735798079999000000,95596.49,4.069720,SELL,367
1735798139999000000,95559.36,5.048810,SELL,368
1735798199999000000,95513.24,11.357530,SELL,369
1735798259999000000,95493.10,8.310730,SELL,370
1735798319999000000,95516.00,2.955590,BUY,371
1735798379999000000,95530.71,3.546690,BUY,372
1735798439999000000,95533.08,1.312530,BUY,373
1735798499999000000,95531.25,4.178220,SELL,374
1735798559999000000,95511.61,2.336860,SELL,375
1735798619999000000,95482.55,2.070780,SELL,376
1735798679999000000,95426.03,10.473710,SELL,377
1735798739999000000,95422.43,3.705230,SELL,378
1735798799999000000,95444.99,7.851960,BUY,379
1735798859999000000,95471.31,6.774470,BUY,380
1735798919999000000,95436.07,4.069920,SELL,381
1735798979999000000,95422.43,16.990140,SELL,382
1735799039999000000,95415.39,21.760440,SELL,383
1735799099999000000,95459.83,7.473220,BUY,384
1735799159999000000,95486.21,5.019830,BUY,385
1735799219999000000,95506.63,2.726630,BUY,386
1735799279999000000,95495.12,2.775070,SELL,387
1735799339999000000,95487.44,4.609250,SELL,388
1735799399999000000,95460.00,3.062630,SELL,389
1735799459999000000,95429.07,83.096650,SELL,390
1735799519999000000,95452.92,54.383660,BUY,391
1735799579999000000,95450.00,25.172550,SELL,392
1735799639999000000,95472.68,43.276750,BUY,393
1735799699999000000,95487.15,2.363850,BUY,394
1735799759999000000,95483.86,4.595940,SELL,395
1735799819999000000,95487.48,2.856550,BUY,396
1735799879999000000,95541.63,8.050530,BUY,397
1735799939999000000,95559.82,5.465030,BUY,398
